ts,open,high,low,close,volume
1781766000000,1735.56,1746.98,1732.91,1745.34,7808.0547
1781767800000,1745.34,1753.29,1743.77,1749.79,6691.6513
1781769600000,1749.8,1753.61,1746.07,1749.96,7228.8778
1781771400000,1749.96,1753.29,1743.7,1747.67,9766.4481
1781773200000,1747.67,1751.87,1743.03,1743.37,7472.8807
1781775000000,1743.36,1749.07,1742.53,1746.07,1715.1959
1781776800000,1746.07,1747.4,1739.46,1742.18,4276.2188
1781778600000,1742.19,1752.84,1739.78,1746.9,6017.0011
1781780400000,1746.9,1749.39,1741.0,1745.93,5731.2745
1781782200000,1745.93,1747.57,1739.11,1743.31,4868.0761
1781784000000,1743.31,1752.0,1741.88,1751.8,5880.0976
1781785800000,1751.8,1753.06,1746.94,1750.41,3798.5027
1781787600000,1750.41,1752.51,1748.33,1749.73,2732.7823
1781789400000,1749.72,1750.82,1729.08,1736.78,11733.4609
1781791200000,1736.78,1745.46,1729.66,1733.66,8378.0704
1781793000000,1733.66,1744.54,1731.74,1739.79,7250.4465
1781794800000,1739.78,1740.09,1717.65,1720.5,12995.348
1781796600000,1720.5,1726.08,1680.0,1682.23,41760.8893
1781798400000,1682.23,1692.95,1680.39,1686.77,14060.9966
1781800200000,1686.77,1689.16,1682.74,1686.93,9157.7281
1781802000000,1686.96,1687.68,1671.79,1680.21,11193.7739
1781803800000,1680.22,1686.64,1676.86,1679.42,7143.3335
1781805600000,1679.41,1689.4,1676.35,1686.73,7635.7317
1781807400000,1686.73,1688.53,1681.29,1685.38,3857.364
1781809200000,1685.38,1692.26,1682.78,1691.68,4021.2915
1781811000000,1691.69,1707.48,1690.31,1705.39,8950.7315
1781812800000,1705.4,1717.23,1705.4,1713.36,7411.8095
1781814600000,1713.36,1715.54,1710.03,1710.47,3391.6634
1781816400000,1710.47,1711.96,1701.64,1705.79,4365.5327
1781818200000,1705.78,1709.85,1705.0,1708.39,3944.3206
1781820000000,1708.39,1708.56,1701.99,1703.49,3029.0672
1781821800000,1703.5,1708.39,1700.19,1706.81,2358.959
1781823600000,1706.81,1709.78,1702.96,1709.09,2660.3005
1781825400000,1709.09,1712.38,1708.47,1711.11,2707.7811
1781827200000,1711.11,1715.0,1708.64,1712.91,2921.6607
1781829000000,1712.91,1716.3,1712.65,1713.84,2776.2992
1781830800000,1713.85,1719.51,1709.24,1709.31,2942.0882
1781832600000,1709.31,1713.95,1706.19,1713.5,2037.205
1781834400000,1713.5,1715.21,1704.09,1704.09,3285.3764
1781836200000,1704.09,1708.09,1701.29,1707.15,3819.2484
1781838000000,1707.15,1708.28,1682.35,1699.95,15602.2035
1781839800000,1699.94,1700.07,1692.6,1697.69,4306.942
1781841600000,1697.7,1702.97,1689.93,1694.91,4739.0998
1781843400000,1694.91,1695.19,1686.0,1689.72,4308.6133
1781845200000,1689.72,1697.39,1689.39,1693.74,3884.8076
1781847000000,1693.75,1697.75,1691.49,1697.51,2866.7535
1781848800000,1697.51,1702.08,1696.18,1701.15,3711.3729
1781850600000,1701.16,1703.4,1696.65,1700.26,2200.8158
1781852400000,1700.27,1700.98,1693.99,1696.15,2494.7405
1781854200000,1696.16,1699.82,1690.09,1695.82,8376.317
1781856000000,1695.82,1699.11,1693.66,1696.3,2931.3995
1781857800000,1696.3,1699.11,1693.99,1697.94,1940.3779
1781859600000,1697.94,1699.82,1690.0,1691.89,2642.1847
1781861400000,1691.9,1695.03,1688.72,1689.2,2904.7889
1781863200000,1689.21,1693.5,1687.34,1690.09,3577.1943
1781865000000,1690.09,1694.67,1687.05,1692.61,2419.1896
1781866800000,1692.6,1694.24,1688.84,1692.88,1937.3669
1781868600000,1692.88,1694.2,1691.3,1691.74,1391.707
1781870400000,1691.74,1694.24,1687.22,1689.49,1684.7161
1781872200000,1689.49,1696.12,1679.11,1695.36,7902.2349
1781874000000,1695.37,1699.3,1687.75,1691.4,3498.0353
1781875800000,1691.4,1711.59,1690.49,1703.47,8138.2824
1781877600000,1703.46,1705.62,1696.51,1703.84,3801.1845
1781879400000,1703.85,1709.98,1701.77,1706.97,4425.2107
1781881200000,1706.96,1707.53,1698.37,1699.56,4297.0115
1781883000000,1699.56,1712.06,1699.55,1707.86,4793.8042
1781884800000,1707.87,1711.76,1704.78,1707.75,3295.0441
1781886600000,1707.74,1708.2,1695.09,1696.8,3980.9811
1781888400000,1696.8,1702.22,1693.7,1696.69,3243.0014
1781890200000,1696.69,1706.25,1696.51,1704.85,4126.5834
1781892000000,1704.85,1705.45,1702.68,1703.23,1668.2332
1781893800000,1703.22,1704.19,1698.3,1702.7,2143.9361
1781895600000,1702.69,1704.61,1698.15,1700.06,1893.1238
1781897400000,1700.07,1704.34,1698.67,1701.2,2094.622
1781899200000,1701.21,1704.76,1698.89,1702.79,1137.3361
1781901000000,1702.8,1709.37,1701.35,1708.96,2276.6721
1781902800000,1708.97,1708.97,1704.64,1704.79,1352.3489
1781904600000,1704.79,1705.61,1701.52,1702.03,1495.59
1781906400000,1702.02,1710.38,1700.45,1708.39,2437.8073
1781908200000,1708.4,1709.32,1706.07,1707.61,2055.7637
1781910000000,1707.61,1708.28,1704.88,1707.94,1041.6349
1781911800000,1707.94,1715.0,1706.57,1711.19,2277.2881
1781913600000,1711.18,1713.07,1708.41,1711.84,2575.8769
1781915400000,1711.83,1718.0,1708.65,1708.8,3892.3532
1781917200000,1708.8,1710.51,1706.62,1709.21,1381.6573
1781919000000,1709.22,1713.36,1708.35,1709.89,1565.4185
1781920800000,1709.89,1710.52,1704.06,1704.5,1362.8991
1781922600000,1704.5,1708.21,1704.5,1704.85,1695.6967
1781924400000,1704.85,1708.61,1704.56,1707.96,1340.6835
1781926200000,1707.97,1709.33,1706.34,1708.17,671.8187
1781928000000,1708.18,1713.0,1706.51,1712.92,1381.794
1781929800000,1712.93,1715.47,1711.07,1713.52,2874.7661
1781931600000,1713.52,1733.89,1712.25,1722.42,12324.8996
1781933400000,1722.42,1727.56,1722.03,1726.1,3100.6685
1781935200000,1726.11,1729.84,1723.98,1727.77,2468.6498
1781937000000,1727.76,1728.65,1724.44,1727.67,1921.0903
1781938800000,1727.66,1728.58,1723.05,1728.28,1937.7674
1781940600000,1728.28,1729.56,1725.19,1725.82,2629.7098
1781942400000,1725.81,1726.9,1722.5,1723.6,2487.068
1781944200000,1723.61,1724.26,1721.25,1722.83,1682.3746
1781946000000,1722.83,1727.05,1722.83,1723.87,1593.7487
1781947800000,1723.86,1730.0,1723.61,1728.47,2326.5923
1781949600000,1728.46,1729.53,1726.37,1728.11,1022.7717
1781951400000,1728.11,1728.31,1725.26,1727.62,1095.1233
1781953200000,1727.63,1728.93,1725.84,1726.61,1224.5433
1781955000000,1726.61,1731.76,1726.11,1727.18,1877.8307
1781956800000,1727.18,1730.35,1726.92,1729.08,1692.3214
1781958600000,1729.08,1729.08,1723.61,1726.86,1476.2179
1781960400000,1726.86,1727.21,1712.81,1714.85,4672.9729
1781962200000,1714.84,1719.64,1714.48,1717.56,2835.8577
1781964000000,1717.56,1717.56,1708.11,1713.22,4291.7504
1781965800000,1713.21,1746.67,1712.06,1733.48,13009.6472
1781967600000,1733.49,1749.55,1729.44,1742.56,13365.2919
1781969400000,1742.56,1743.7,1737.49,1740.63,4219.7004
1781971200000,1740.63,1740.91,1732.76,1733.45,2646.5176
1781973000000,1733.44,1734.7,1730.9,1733.92,2025.7258
1781974800000,1733.92,1733.93,1726.88,1729.88,1632.1004
1781976600000,1729.88,1732.0,1721.03,1726.86,3255.1405
1781978400000,1726.87,1732.0,1726.49,1729.7,1721.6588
1781980200000,1729.71,1730.5,1726.0,1726.63,2324.1916
1781982000000,1726.62,1728.58,1725.24,1726.79,8910.5484
1781983800000,1726.79,1730.18,1726.1,1729.27,953.8672
1781985600000,1729.27,1731.03,1728.5,1728.99,1710.8868
1781987400000,1729.0,1731.34,1726.53,1730.98,850.1752
1781989200000,1730.98,1737.11,1730.38,1732.99,2815.1397
1781991000000,1732.98,1738.01,1732.41,1735.33,7223.4692
1781992800000,1735.33,1744.58,1732.96,1743.01,7434.1432
1781994600000,1743.01,1746.17,1740.79,1743.32,5823.3858
1781996400000,1743.32,1743.76,1740.94,1740.99,5090.4054
1781998200000,1740.99,1743.02,1740.52,1741.08,3374.9037
1782000000000,1741.08,1741.09,1736.19,1737.36,2289.644
1782001800000,1737.37,1739.8,1736.76,1737.92,1208.407
1782003600000,1737.92,1738.25,1734.5,1735.27,1125.993
1782005400000,1735.27,1740.0,1734.71,1737.01,1156.0512
1782007200000,1737.0,1738.18,1735.66,1736.76,661.7239
1782009000000,1736.76,1737.82,1735.86,1736.09,971.9258
1782010800000,1736.08,1741.45,1733.51,1736.63,2897.2571
1782012600000,1736.64,1739.9,1736.01,1737.87,1174.9268
1782014400000,1737.88,1740.44,1735.32,1739.16,1395.3766
1782016200000,1739.15,1741.41,1731.63,1732.85,2185.4828
1782018000000,1732.85,1735.4,1729.8,1735.08,2397.8332
1782019800000,1735.08,1736.27,1732.0,1733.47,1052.6662
1782021600000,1733.46,1736.82,1732.52,1736.22,8106.1912
1782023400000,1736.22,1738.66,1735.21,1736.14,885.2933
1782025200000,1736.14,1736.44,1733.0,1733.29,1292.5096
1782027000000,1733.29,1734.49,1731.79,1732.36,1833.3026
1782028800000,1732.36,1733.22,1729.0,1729.42,1777.0007
1782030600000,1729.41,1730.23,1724.0,1729.1,2730.5673
1782032400000,1729.11,1730.92,1725.89,1728.88,1211.8893
1782034200000,1728.88,1734.37,1728.88,1732.78,1869.7584
1782036000000,1732.77,1737.02,1731.57,1734.53,1973.4063
1782037800000,1734.53,1734.53,1731.03,1731.38,1610.9419
1782039600000,1731.39,1734.81,1718.56,1727.7,6376.122
1782041400000,1727.69,1728.39,1723.36,1725.36,2060.4196
1782043200000,1725.37,1726.58,1717.14,1719.28,4695.5661
1782045000000,1719.29,1726.93,1717.33,1726.0,3317.1571
1782046800000,1725.99,1728.14,1724.0,1726.27,2312.7584
1782048600000,1726.28,1726.89,1722.12,1725.15,1392.5422
1782050400000,1725.15,1725.99,1721.78,1722.39,2243.9133
1782052200000,1722.39,1728.46,1722.15,1728.44,1162.1056
1782054000000,1728.45,1732.2,1727.12,1731.63,2574.6902
1782055800000,1731.63,1732.57,1729.69,1730.72,1301.129
1782057600000,1730.71,1730.71,1726.04,1726.99,3373.6687
1782059400000,1726.99,1730.0,1722.21,1728.15,2240.2992
1782061200000,1728.16,1731.54,1726.7,1726.78,2769.1232
1782063000000,1726.78,1729.18,1725.97,1727.36,1882.8514
1782064800000,1727.37,1727.49,1721.67,1725.85,1236.9699
1782066600000,1725.86,1737.81,1725.57,1735.39,5845.1955
1782068400000,1735.4,1739.32,1733.59,1734.28,2060.6247
1782070200000,1734.29,1736.12,1733.75,1734.14,776.6449
1782072000000,1734.14,1735.34,1729.28,1730.76,1102.5539
1782073800000,1730.77,1731.41,1717.3,1721.3,4483.2532
1782075600000,1721.32,1722.38,1702.0,1714.5,10818.0228
1782077400000,1714.5,1724.19,1714.5,1718.6,3065.597
1782079200000,1718.59,1721.38,1712.96,1714.63,3580.5246
1782081000000,1714.63,1719.72,1708.57,1717.65,3264.5847
1782082800000,1717.64,1717.64,1710.0,1713.54,2844.136
1782084600000,1713.54,1714.54,1704.25,1706.94,5173.8675
1782086400000,1706.94,1721.11,1706.94,1720.22,4028.7909
1782088200000,1720.23,1732.2,1719.36,1726.95,6101.5896
1782090000000,1726.95,1759.84,1724.56,1752.43,16293.771
1782091800000,1752.42,1754.86,1741.74,1743.82,6409.2003
1782093600000,1743.83,1745.28,1738.67,1741.8,3609.2562
1782095400000,1741.81,1745.13,1737.28,1737.28,2690.8029
1782097200000,1737.27,1740.0,1726.54,1736.59,4504.6504
1782099000000,1736.59,1740.98,1727.0,1730.0,4607.9295
1782100800000,1730.0,1734.97,1727.69,1734.51,2720.3114
1782102600000,1734.52,1735.96,1731.12,1735.31,3744.9687
1782104400000,1735.3,1739.83,1734.2,1737.77,3647.2514
1782106200000,1737.77,1739.51,1735.72,1736.85,1861.411
1782108000000,1736.85,1740.21,1733.98,1736.52,3897.6504
1782109800000,1736.51,1736.63,1733.21,1735.06,2917.516
1782111600000,1735.07,1749.25,1734.76,1748.12,8405.6079
1782113400000,1748.12,1751.58,1745.15,1746.34,4361.7188
1782115200000,1746.34,1752.23,1743.56,1746.39,3751.4791
1782117000000,1746.4,1750.8,1743.93,1747.79,2688.6388
1782118800000,1747.8,1750.38,1745.45,1746.21,5155.2374
1782120600000,1746.22,1748.95,1743.75,1746.2,2410.1869
1782122400000,1746.19,1751.58,1745.23,1747.51,2080.5284
1782124200000,1747.52,1751.39,1747.0,1748.81,1575.9141
1782126000000,1748.81,1757.45,1747.48,1752.68,7097.6509
1782127800000,1752.69,1774.7,1752.69,1767.68,15194.3156
1782129600000,1767.68,1772.0,1763.77,1767.15,7847.6542
