series,cond,n,hit2,hitH,e2,med_t,med_nb,med_mae,r24_mean,delta_hitH,q
ICPUSDT-30m,uwd=10,1943,0.4781266083376222,0.8878023674729799,0.8332475553268142,2,0.0,45.27813712807225,3.2315547762145456,-0.028809582625509922,0.001
ICPUSDT-30m,uwd_ge=8,5860,0.5590443686006826,0.9066552901023891,0.8675767918088737,2,0.0,41.57495720225079,8.411727769101386,-0.013590108670617052,0.3275
ICPUSDT-30m,uwd_ge=9,3906,0.5276497695852534,0.9011776753712237,0.8571428571428571,2,0.0,42.84975864601335,12.386167195666982,-0.017087865687870685,0.0499
ICPUSDT-30m,uwd_ge=10,1943,0.4781266083376222,0.8878023674729799,0.8332475553268142,2,0.0,45.27813712807225,3.2315547762145456,-0.028809582625509922,0.001
ICPUSDT-30m,trend=0,1327,0.5930670685757348,0.9171062547098718,0.8899773926149209,1,0.0,43.486138793259684,8.544788748434774,0.011416765799553641,0.2867
ICPUSDT-30m,trend=1,1273,0.5640219952867243,0.9214454045561665,0.8868813825608798,2,0.0,37.169406719084776,19.394706113610344,0.0166925891333759,0.1141
ICPUSDT-30m,trend=2,1351,0.5766099185788305,0.9037749814951888,0.8638045891931903,2,0.0,35.28639422287811,-10.076136037059035,-0.005351156850093131,0.6127
ICPUSDT-30m,trend=3,1291,0.5600309837335399,0.9000774593338497,0.8559256390395042,2,0.0,39.1218474074133,15.715657101802567,-0.009901471905376491,0.3356
ICPUSDT-30m,trend=4,1270,0.537007874015748,0.8976377952755905,0.852755905511811,2,0.0,60.5864623729766,31.366968624152616,-0.012892536658785647,0.2407
ICPUSDT-30m,trend_ge=1,5185,0.5596914175506268,0.9056894889103182,0.8648023143683703,2,0.0,41.144364243307244,6.773096397957837,-0.011416765799553641,0.2867
ICPUSDT-30m,trend_ge=2,3912,0.558282208588957,0.9005623721881391,0.8576175869120655,2,0.0,42.465753424657116,6.671978702398584,-0.018668397042630125,0.0296
ICPUSDT-30m,trend_ge=3,2561,0.5486138227254979,0.8988676298320968,0.8543537680593518,2,0.0,48.383272698683285,18.887719857145335,-0.0150782066649926,0.0795
ICPUSDT-30m,smaal=-1,3011,0.5725672534041847,0.9186316838259715,0.8847558950514779,2,0.0,39.4918727962958,-0.8762938286320263,0.01974565126384642,0.0179
ICPUSDT-30m,smaal=1,3493,0.5614085313484111,0.8986544517606642,0.856856570283424,2,0.0,43.203722166832506,12.667615081664351,-0.020192848669941976,0.0161
ICPUSDT-30m,prev=-1,3289,0.5892368501064154,0.916083916083916,0.8783824870781393,2,0.0,39.62460896767493,14.760992495752802,0.016301105038306396,0.0514
ICPUSDT-30m,prev=0,89,0.5168539325842697,0.9101123595505618,0.8876404494382022,2,0.0,33.300033300034066,-5.582010213353641,0.002125437551495968,0.9451
ICPUSDT-30m,prev=1,3134,0.544033184428845,0.8994894703254627,0.8605615826419911,2,0.0,44.272274488101864,8.944650096231246,-0.01643711345192045,0.0514
ICPUSDT-30m,volq=0,1311,0.627765064836003,0.9328756674294432,0.9023646071700991,1,0.0,34.81012658227886,-16.326588089072654,0.031126003903198196,0.002
ICPUSDT-30m,volq=1,1357,0.6079587324981577,0.9366249078850405,0.9145173176123802,1,0.0,38.678964593870575,23.08944546965177,0.03613994183266411,0.0002
ICPUSDT-30m,volq=2,1266,0.5892575039494471,0.9115323854660348,0.8846761453396524,1,0.0,39.84226515412485,21.254625526488116,0.004365019854139951,0.6666
ICPUSDT-30m,volq=3,1259,0.5361397934868943,0.9007148530579825,0.8562351072279587,2,0.0,47.256791729296125,-1.9581919274968764,-0.009050995028825004,0.3819
ICPUSDT-30m,volq=4,1319,0.4700530705079606,0.8574677786201668,0.7907505686125853,2,0.0,53.40793489318389,3.3839191097300634,-0.06338721849132944,0.0
ICPUSDT-30m,volq_ge=2,3844,0.5309573361082206,0.8894380853277836,0.8431321540062435,2,0.0,45.76830732292913,10.29047284488811,-0.04534452336786865,0.0
ICPUSDT-30m,volq_ge=3,2578,0.5023273855702095,0.8785880527540729,0.8227307990690458,2,0.0,50.42723070458114,9.84164495621179,-0.04871240479549499,0.0
ICPUSDT-30m,typ=1,5080,0.5537401574803149,0.9045275590551181,0.8655511811023622,2,0.0,41.460576083793,3.941865201366368,-0.015863502397395868,0.1141
ICPUSDT-30m,typ=2,1432,0.611731843575419,0.9203910614525139,0.8854748603351955,1,0.0,41.529885896708564,3.5816975876974944,0.015863502397395868,0.1141
ICPUSDT-30m,rng_q=0,1622,0.6646115906288532,0.9432799013563502,0.9229346485819976,1,0.0,36.672016595285285,16.333811853238878,0.046960882951442184,0.0
ICPUSDT-30m,rng_q=1,1514,0.5984147952443857,0.9273447820343461,0.9022457067371202,1,0.0,36.869963944535925,-2.5706563518111687,0.025183917688607838,0.0107
ICPUSDT-30m,rng_q=2,1230,0.5772357723577236,0.9065040650406504,0.8691056910569106,2,0.0,41.40215291195177,-6.289134798021359,-0.0018639773675283022,0.8625
ICPUSDT-30m,rng_q=3,1152,0.5138888888888888,0.890625,0.8420138888888888,2,0.0,48.44457442429842,14.850510643633868,-0.021128731343283635,0.0516
ICPUSDT-30m,rng_q=4,994,0.40543259557344064,0.8430583501006036,0.7676056338028169,3,0.0,58.248105443727646,9.003092757023635,-0.07665893877217644,0.0
ICPUSDT-30m,reg=1,3657,0.555646704949412,0.9062072737216298,0.8676510801203172,2,0.0,36.73548305633119,-2.855083254020957,-0.004125475840541792,0.6192
ICPUSDT-30m,reg=2,2816,0.58203125,0.9108664772727273,0.8728693181818182,2,0.0,48.62539741911481,16.808768999451473,0.005022321428571397,0.5658
ICPUSDT-30m,C1_wick8_trend_up,2305,0.5436008676789588,0.899349240780911,0.8546637744034707,2,0.0,48.93964110929907,22.13352458878927,-0.01341519943777214,
ICPUSDT-30m,C2_wick8_sma_above,3152,0.5564720812182741,0.8981598984771574,0.8559644670050761,2,0.0,42.87876240121082,14.610868645533195,-0.01910200628474734,
ICPUSDT-30m,C3_wick8_quietvol,2392,0.6099498327759197,0.9343645484949833,0.9063545150501672,1,0.0,36.70337003670229,-1.4087005712622147,0.04164610189304152,
ICPUSDT-30m,C6_wick910_dipbuy,1589,0.540591567023285,0.9106356198867213,0.8728760226557584,2,0.0,42.12945231712033,6.274800769982902,0.003465195348837824,
ICPUSDT-4h,uwd=7,82,0.7073170731707317,0.8780487804878049,0.8658536585365854,1,0.0,120.57223536875227,-22.019536557842258,0.001522321871794019,0.9683
ICPUSDT-4h,uwd=8,245,0.5387755102040817,0.8734693877551021,0.8285714285714286,2,0.0,131.65814754331694,-44.331843564359204,-0.004579392732702803,0.9683
ICPUSDT-4h,uwd=9,246,0.508130081300813,0.8739837398373984,0.8292682926829268,2,0.0,133.45465574764947,64.31074082053124,-0.003852211296981989,0.9683
ICPUSDT-4h,uwd=10,246,0.4634146341463415,0.8821138211382114,0.8373983739837398,2,0.0,140.84507042253512,191.83105288124437,0.007768271399991478,0.9683
ICPUSDT-4h,uwd_ge=8,737,0.5033921302578019,0.8765264586160109,0.8317503392130258,2,0.0,135.03565832838083,54.72611536705378,-0.001522321871794019,0.9683
ICPUSDT-4h,uwd_ge=9,492,0.48577235772357724,0.8780487804878049,0.8333333333333334,2,0.0,139.38757723812336,109.22683581609554,0.0034310434847467652,0.9683
ICPUSDT-4h,uwd_ge=10,246,0.4634146341463415,0.8821138211382114,0.8373983739837398,2,0.0,140.84507042253512,191.83105288124437,0.007768271399991478,0.9683
ICPUSDT-4h,trend=0,162,0.5370370370370371,0.9012345679012346,0.8641975308641975,2,0.0,157.9460155173553,-47.58744382185848,0.030610519194994135,0.7769
ICPUSDT-4h,trend=1,167,0.49700598802395207,0.844311377245509,0.7964071856287425,2,0.0,114.16079669662375,34.12951173668732,-0.040657947907865255,0.5986
ICPUSDT-4h,trend=2,164,0.5121951219512195,0.8719512195121951,0.8414634146341463,2,0.0,133.45465574764947,35.824178451277845,-0.005911375907652228,0.9683
ICPUSDT-4h,trend=3,158,0.5759493670886076,0.879746835443038,0.8354430379746836,2,0.0,119.60014280614097,174.31510188975392,0.0038012983779850407,0.9683
ICPUSDT-4h,trend=4,168,0.5,0.8869047619047619,0.8392857142857143,2,0.0,189.3874765398392,109.47945040937525,0.012864823348694321,0.9683
ICPUSDT-4h,trend_ge=1,657,0.5205479452054794,0.8706240487062404,0.8280060882800608,2,0.0,126.49221282314832,102.05276227382582,-0.030610519194994135,0.7769
ICPUSDT-4h,trend_ge=2,490,0.5285714285714286,0.8795918367346939,0.8387755102040816,2,0.0,133.45465574764947,138.09635135065938,0.007251411202778946,0.9683
ICPUSDT-4h,trend_ge=3,326,0.5368098159509203,0.8834355828220859,0.8374233128834356,2,0.0,134.35071880210126,140.90286431704342,0.011224629475229952,0.9683
ICPUSDT-4h,smaal=-1,377,0.5039787798408488,0.8753315649867374,0.8355437665782494,2,0.0,133.27708563865593,-37.50811121041827,-0.002496489311905159,0.9683
ICPUSDT-4h,smaal=1,436,0.5389908256880734,0.8784403669724771,0.8348623853211009,2,0.0,134.52914798206345,193.9110048817603,0.003766737729657188,0.9683
ICPUSDT-4h,prev=-1,385,0.561038961038961,0.8857142857142857,0.8337662337662337,2,0.0,133.37751636152728,35.56331442458383,0.017050691244239635,0.9683
ICPUSDT-4h,prev=1,426,0.49061032863849763,0.8708920187793427,0.8380281690140845,2,0.0,132.44181561013212,102.02691786313252,-0.012059635164677562,0.9683
ICPUSDT-4h,volq=0,173,0.6358381502890174,0.9364161849710982,0.9017341040462428,1,0.0,114.66352892414295,74.34114217230852,0.0757350704200147,0.0499
ICPUSDT-4h,volq=1,144,0.5,0.8680555555555556,0.8402777777777778,2,0.0,134.52914798206345,-40.838875957113814,-0.010462962962962896,0.9683
ICPUSDT-4h,volq=2,177,0.5988700564971752,0.9265536723163842,0.8700564971751412,2,0.0,124.62118898876464,40.39913020168391,0.06362532340672689,0.1321
ICPUSDT-4h,volq=3,147,0.4557823129251701,0.8299319727891157,0.7959183673469388,2,0.0,149.14070370336177,48.3807384341869,-0.05697278911564618,0.2496
ICPUSDT-4h,volq=4,178,0.4157303370786517,0.8146067415730337,0.7640449438202247,2,0.0,168.90149561629735,162.19442041473997,-0.07930901505723154,0.0386
ICPUSDT-4h,volq_ge=2,502,0.49203187250996017,0.8585657370517928,0.8107569721115537,2,0.0,141.92785334121834,98.24306619324128,-0.04679703897344378,0.2363
ICPUSDT-4h,volq_ge=3,325,0.4338461538461538,0.8215384615384616,0.7784615384615384,2,0.0,157.72128060263694,111.49237517106678,-0.091417004048583,0.0017
ICPUSDT-4h,typ=1,627,0.507177033492823,0.8724082934609251,0.8245614035087719,2,0.0,146.04150653343567,109.90250558696933,-0.018216706539074923,0.9683
ICPUSDT-4h,typ=2,192,0.578125,0.890625,0.8697916666666666,1,0.0,122.03626220362517,-56.69969032060376,0.018216706539074923,0.9683
ICPUSDT-4h,rng_q=0,190,0.6578947368421053,0.9473684210526315,0.9,1,0.0,113.22274425658239,46.04114249786209,0.09204250690318794,0.0084
ICPUSDT-4h,rng_q=1,188,0.5797872340425532,0.9042553191489362,0.898936170212766,1,0.0,154.53996084163072,66.84045158447978,0.03579256162120248,0.6284
ICPUSDT-4h,rng_q=2,156,0.5128205128205128,0.8461538461538461,0.7884615384615384,2,0.0,125.90898911290313,-26.935142654802615,-0.037707390648567096,0.6284
ICPUSDT-4h,rng_q=3,147,0.46938775510204084,0.891156462585034,0.8299319727891157,2,0.0,147.18250630782228,210.13648027172016,0.017644557823129237,0.9683
ICPUSDT-4h,rng_q=4,138,0.3333333333333333,0.7608695652173914,0.717391304347826,3,0.0,170.69855939113893,15.746044173734136,-0.13927727766072906,0.0002
ICPUSDT-4h,reg=1,454,0.5242290748898678,0.8810572687224669,0.8436123348017621,2,0.0,116.62310212137308,-61.72034611933083,0.009824392010138183,0.9683
ICPUSDT-4h,reg=2,361,0.5263157894736842,0.8698060941828255,0.8227146814404432,2,0.0,166.38318586668095,209.30078773542127,-0.012289975686170074,0.9683
ICPUSDT-4h,C1_wick8_trend_up,289,0.5294117647058824,0.8858131487889274,0.8339100346020761,2,0.0,153.24031145676867,164.19921422506187,0.014115035581380164,
ICPUSDT-4h,C2_wick8_sma_above,391,0.5242966751918159,0.8746803069053708,0.8260869565217391,2,0.0,143.98427521892324,160.43079585474393,-0.0038243659918254513,
ICPUSDT-4h,C3_wick8_quietvol,284,0.5492957746478874,0.9049295774647887,0.8697183098591549,2,0.0,126.21163166397416,6.624666497058787,0.043247334474134536,
ICPUSDT-4h,C6_wick910_dipbuy,199,0.49748743718592964,0.9045226130653267,0.8542713567839196,2,0.0,136.2005590213717,105.42478763372334,0.036780677581455645,
ICPUSDT-5m,uwd=7,3836,0.6762252346193952,0.9288321167883211,0.9014598540145985,1,0.0,15.53599171413834,-5.245585191581072,0.02837949246650817,0.0
ICPUSDT-5m,uwd=8,11067,0.6133550194271257,0.918857865726936,0.8969910544863107,1,0.0,15.736593632731996,0.22860736316049474,0.022034291291421204,0.0
ICPUSDT-5m,uwd=9,11193,0.5433753238631287,0.8985973376217279,0.8692039667649424,2,0.0,16.453083956479773,1.918042612052062,-0.006840287359044295,0.0482
ICPUSDT-5m,uwd=10,11101,0.48995585983244755,0.8839744167192145,0.8392937573191604,2,0.0,16.924564796906576,2.2749052669121346,-0.02765955017226307,0.0
ICPUSDT-5m,uwd_ge=8,33361,0.548814483978298,0.9004526243218129,0.8684691705884117,2,0.0,16.39344262295047,1.9901763637912433,-0.02837949246650817,0.0
ICPUSDT-5m,uwd_ge=9,22294,0.5167758141203911,0.8913160491612093,0.8543105768368171,2,0.0,16.71841413900301,1.9033969381195681,-0.030109167238173362,0.0
ICPUSDT-5m,uwd_ge=10,11101,0.48995585983244755,0.8839744167192145,0.8392937573191604,2,0.0,16.924564796906576,2.2749052669121346,-0.02765955017226307,0.0
ICPUSDT-5m,trend=0,8154,0.5960264900662252,0.9168506254598969,0.8869266617610988,1,0.0,18.13544965996933,6.559001051479456,0.017253476405047263,0.0
ICPUSDT-5m,trend=1,7341,0.5613676610815965,0.9151341779049176,0.8859828361258684,2,0.0,13.484793664094969,1.6233294431182406,0.014645163971369834,0.0002
ICPUSDT-5m,trend=2,6888,0.5422473867595818,0.9030197444831591,0.8739837398373984,2,0.0,12.865189844479378,-3.437827439962668,-0.0004412736962595698,0.9355
ICPUSDT-5m,trend=3,7126,0.5443446533819815,0.8976985686219477,0.8682290204883525,2,0.0,15.385798907609315,-0.6751685512227248,-0.007026914401563333,0.0794
ICPUSDT-5m,trend=4,7688,0.5603537981269511,0.8834547346514048,0.8439125910509886,2,0.0,22.282977253720745,-1.0978901417067697,-0.025115532046890654,0.0
ICPUSDT-5m,trend_ge=1,29043,0.5523878387218951,0.8995971490548497,0.8676445270805357,2,0.0,15.698587127158435,-1.3149926993758194,-0.017253476405047263,0.0
ICPUSDT-5m,trend_ge=2,21702,0.5493502902958253,0.8943415353423647,0.8614413418118145,2,0.0,16.637204949568485,-1.1673000608666915,-0.02169589608712863,0.0
ICPUSDT-5m,trend_ge=3,14814,0.552652895909275,0.890306466855677,0.855609558525719,2,0.0,18.621973929236102,-0.9774704901771919,-0.021724985585908074,0.0
ICPUSDT-5m,smaal=-1,16590,0.5782399035563592,0.9166968053044002,0.8872814948764316,2,0.0,15.451472862595386,5.930502550429205,0.02403897058804172,0.0
ICPUSDT-5m,smaal=1,20598,0.5489367899796097,0.8927565783085737,0.85954947082241,2,0.0,16.900456312321072,-1.9896855160637255,-0.023804660320259408,0.0
ICPUSDT-5m,prev=-1,17875,0.5720279720279721,0.9093706293706294,0.8798881118881119,2,0.0,16.040329972501542,4.871596795361266,0.01153396649929106,0.0002
ICPUSDT-5m,prev=0,2005,0.46683291770573565,0.8723192019950124,0.855860349127182,2,0.0,15.375153751537187,-1.281120128828251,-0.032829695481686794,0.0
ICPUSDT-5m,prev=1,17317,0.5625685742334122,0.9007911301033666,0.8654501357047988,2,0.0,16.75843907110288,-1.2333202208136562,-0.004842672713534779,0.1247
ICPUSDT-5m,volq=0,6357,0.6282837816580148,0.9292118924020765,0.9081327670284726,1,0.0,12.376237623762112,1.3866792057029367,0.03115741769390523,0.0
ICPUSDT-5m,volq=1,7612,0.5951129795060431,0.9184182869153967,0.8891224382553863,1,0.0,15.809315335035754,1.1597120836363934,0.018908400148454074,0.0
ICPUSDT-5m,volq=2,7686,0.5783242258652095,0.9129586260733802,0.8797814207650273,2,0.0,16.306563391765202,2.5370251915148576,0.01207421009289833,0.0018
ICPUSDT-5m,volq=3,7627,0.5567064376556968,0.9032384948210306,0.869935754556182,2,0.0,17.20228321213562,-0.004624520071191093,-0.00017712912215506194,0.9628
ICPUSDT-5m,volq=4,7915,0.46595072646873026,0.859001895135818,0.820341124447252,2,0.0,19.157088122604957,-0.6101638057280144,-0.05637273774444973,0.0
ICPUSDT-5m,volq_ge=2,23228,0.5329343895298777,0.8913810917857757,0.8562941277768211,2,0.0,17.481062182634663,-0.19800888797426117,-0.03194913944051103,0.0
ICPUSDT-5m,volq_ge=3,15542,0.5104877107193412,0.8807103332904388,0.8446789345000644,2,0.0,18.26086364274022,0.3562847758054927,-0.038938708501295216,0.0
ICPUSDT-5m,typ=0,511,0.6457925636007827,0.9315068493150684,0.9060665362035225,1,0.0,13.44760178132955,2.512440872236264,0.028519333641514488,0.0371
ICPUSDT-5m,typ=1,29591,0.5425298232570714,0.8983812645736879,0.8651954986313406,2,0.0,16.311053920623237,0.6670456538348102,-0.02444282167401124,0.0
ICPUSDT-5m,typ=2,7095,0.6369274136715998,0.9221987315010571,0.8972515856236787,1,0.0,16.705217167823054,0.9604392278567738,0.023255139713136086,0.0
ICPUSDT-5m,rng_q=0,8674,0.6676273922065944,0.932672354161863,0.9144569979248328,1,0.0,13.573892922782385,0.5166408398251003,0.038201225598948896,0.0
ICPUSDT-5m,rng_q=1,8568,0.6095938375350141,0.9211017740429505,0.8939075630252101,1,0.0,15.452635692423673,1.974590653348139,0.023026395929848342,0.0
ICPUSDT-5m,rng_q=2,7717,0.5666709861345083,0.9094207593624466,0.8767655824802384,2,0.0,16.479555226835465,1.8464202332625559,0.007622930325811628,0.0502
ICPUSDT-5m,rng_q=3,6644,0.49819385912101144,0.8923841059602649,0.8521974714027695,2,0.0,18.181818181817793,4.563892695150107,-0.01338619482852843,0.0011
ICPUSDT-5m,rng_q=4,5594,0.3943510904540579,0.835538076510547,0.7887021809081158,3,0.0,20.29047623897243,-0.953441371534153,-0.07984970313062634,0.0
ICPUSDT-5m,reg=0,204,0.6029411764705882,0.9166666666666666,0.8676470588235294,1,0.0,13.312034078806958,-1.7627823536061433,0.013360635795961362,0.5483
ICPUSDT-5m,reg=1,18406,0.5320547647506247,0.8949798978593937,0.8665652504618059,2,0.0,14.164305949008197,-2.583774900558064,-0.016626722331123056,0.0
ICPUSDT-5m,reg=2,18587,0.5911120675741109,0.9115510840910314,0.8771722171410126,1,0.0,18.67505405936714,4.341747900737649,0.016333459158199504,0.0
ICPUSDT-5m,C1_wick8_trend_up,13218,0.5378272053260705,0.8867453472537449,0.8521712815857164,2,0.0,18.79283661286697,-0.29245436859433055,-0.025803132666185058,
ICPUSDT-5m,C2_wick8_sma_above,18426,0.5345707152936069,0.8891783349614675,0.8557473135786389,2,0.0,16.91454530324531,-1.9600563214094469,-0.02814093412382368,
ICPUSDT-5m,C3_wick8_quietvol,12596,0.5991584630041283,0.9210860590663703,0.8947284852334074,2,0.0,14.318149282924404,3.334791722205646,0.026772819767154843,
ICPUSDT-5m,C4_wick8_bear_regime,185,0.5891891891891892,0.918918918918919,0.8702702702702703,1,0.0,13.897173315141748,2.063686020823381,0.015617287015752379,
ICPUSDT-5m,C6_wick910_dipbuy,9390,0.5366347177848775,0.904898828541001,0.8703940362087327,2,0.0,16.414371694326928,5.721755558473442,0.00203264376738288,
SOLUSDT-15m,uwd=7,1354,0.6698670605612999,0.9401772525849336,0.912850812407681,1,0.0,26.05135839225913,8.098760887977898,0.03613063024232499,0.0
SOLUSDT-15m,uwd=8,4066,0.6369896704377767,0.9326119035907526,0.9001475651746188,1,0.0,26.722004830835317,16.676180071829744,0.03566332371534353,0.0
SOLUSDT-15m,uwd=9,4056,0.5586785009861933,0.8989151873767258,0.8671104536489151,2,0.0,28.299345601468467,4.659332281275614,-0.012486563493435576,0.0267
SOLUSDT-15m,uwd=10,4061,0.46564885496183206,0.880571287860133,0.8337847820733809,2,0.0,32.04889337323377,14.878603389614382,-0.038698446204873393,0.0
SOLUSDT-15m,uwd_ge=8,12183,0.5538044816547648,0.9040466223426086,0.8670278256587047,2,0.0,28.712546091769216,11.482481765419712,-0.03613063024232499,0.0
SOLUSDT-15m,uwd_ge=9,8117,0.5121350252556364,0.889737587778736,0.8504373537021067,2,0.0,30.218290169715246,9.20862913203305,-0.04476425723971422,0.0
SOLUSDT-15m,uwd_ge=10,4061,0.46564885496183206,0.880571287860133,0.8337847820733809,2,0.0,32.04889337323377,14.878603389614382,-0.038698446204873393,0.0
SOLUSDT-15m,trend=0,2607,0.6118143459915611,0.9248177982355198,0.8864595320291523,1,0.0,32.99863291377942,27.00891362304281,0.021249637210817185,0.0011
SOLUSDT-15m,trend=1,2576,0.5795807453416149,0.9239130434782609,0.8916925465838509,2,0.0,23.05386934385697,6.508552877981469,0.020072153048555585,0.0021
SOLUSDT-15m,trend=2,2686,0.5610573343261355,0.9076693968726731,0.8674609084139985,2,0.0,23.093895079260946,-1.711662116418599,1.111652984753242e-05,0.9986
SOLUSDT-15m,trend=3,2746,0.5487982520029133,0.9020393299344501,0.8692643845593591,2,0.0,27.049446387997,10.570406455435162,-0.007051579156458931,0.2776
SOLUSDT-15m,trend=4,2922,0.5311430527036276,0.8832991101984942,0.8466803559206023,2,0.0,39.89461799021461,10.524630260143068,-0.03106735235449687,0.0
SOLUSDT-15m,trend_ge=1,10930,0.5543458371454711,0.9035681610247026,0.8680695333943276,2,0.0,27.52705275099352,6.884925526196638,-0.021249637210817185,0.0011
SOLUSDT-15m,trend_ge=2,8354,0.5465645199904238,0.897294709121379,0.8607852525736174,2,0.0,29.235048068093867,5.629406054647703,-0.027073417446245918,0.0
SOLUSDT-15m,trend_ge=3,5668,0.53969654199012,0.892378263937897,0.857621736062103,2,0.0,32.525221106616854,12.525468942957383,-0.026289927700176463,0.0
SOLUSDT-15m,smaal=-1,5727,0.5952505674873406,0.9240440020953379,0.8906932076130609,2,0.0,26.650612171530803,7.466012166711844,0.028397395181125384,0.0
SOLUSDT-15m,smaal=1,7809,0.5434754770137021,0.8956332436931745,0.8576002048917916,2,0.0,29.929620237848685,12.14847071665374,-0.02842401887665791,0.0
SOLUSDT-15m,prev=-1,6572,0.5969263542300669,0.9181375532562386,0.8832927571515521,1,0.0,25.706035981515257,8.869841415337616,0.02036296603441523,0.0001
SOLUSDT-15m,prev=0,128,0.5625,0.9296875,0.8984375,2,0.0,18.96813353566036,58.169132484117426,0.02223727999850844,0.4099
SOLUSDT-15m,prev=1,6837,0.5351762468919117,0.8971771244697967,0.8598800643557115,2,0.0,31.673716514948957,12.112836060136033,-0.021181084485427215,0.0
SOLUSDT-15m,volq=0,2752,0.6438953488372093,0.9353197674418605,0.9138808139534884,1,0.0,22.527787745034107,18.439256723362814,0.034717078522064515,0.0
SOLUSDT-15m,volq=1,2750,0.6276363636363637,0.9381818181818182,0.9087272727272727,1,0.0,25.511107993619767,2.8258884899633157,0.038302333617064366,0.0
SOLUSDT-15m,volq=2,2612,0.5781010719754976,0.9188361408882083,0.8870597243491577,1,0.0,28.135223766275864,7.860460341314807,0.013847582535805536,0.0326
SOLUSDT-15m,volq=3,2684,0.5342771982116244,0.9046199701937406,0.8614008941877794,2,0.0,32.838495247241724,21.888062733752733,-0.003792450335145414,0.5589
SOLUSDT-15m,volq=4,2739,0.4424972617743702,0.841548010222709,0.7871485943775101,2,0.0,37.07148377631371,7.669382783988638,-0.08288243986063981,0.0
SOLUSDT-15m,volq_ge=2,8035,0.5172370877411325,0.8877411325451151,0.8444306160547604,2,0.0,32.484185330826605,13.136853905853293,-0.04900914008302015,0.0
SOLUSDT-15m,volq_ge=3,5423,0.4879218144938226,0.8727641526830168,0.8238982113221465,2,0.0,34.80608040914967,17.434179173717844,-0.0582193326509739,0.0
SOLUSDT-15m,typ=1,10580,0.5481096408317581,0.9017013232514177,0.8626654064272212,2,0.0,28.593311282101855,14.706701848472603,-0.02728075317739531,0.0
SOLUSDT-15m,typ=2,2957,0.6273249915454853,0.928982076428813,0.9036185322962462,1,0.0,27.629513343798916,5.14285392380169,0.02728075317739531,0.0
SOLUSDT-15m,rng_q=0,3371,0.6662711361613765,0.9418570157223376,0.9207950163156333,1,0.0,24.650780608053523,12.423930637745455,0.04553594548822393,0.0
SOLUSDT-15m,rng_q=1,3009,0.6168162180126288,0.9328680624792289,0.902625456962446,1,0.0,25.6234584817755,16.269492592778416,0.032412135427557165,0.0
SOLUSDT-15m,rng_q=2,2619,0.5555555555555556,0.9171439480717831,0.8785796105383734,2,0.0,29.18975235604428,5.226536477585316,0.011758346313219259,0.0697
SOLUSDT-15m,rng_q=3,2331,0.5156585156585156,0.8837408837408838,0.8421278421278421,2,0.0,30.28277851781747,-1.432739278645421,-0.028895204069217972,0.0
SOLUSDT-15m,rng_q=4,2207,0.4055278658812868,0.835070231082918,0.7770729497054826,3,0.0,40.235666043971996,22.677253812856904,-0.0867302984846019,0.0
SOLUSDT-15m,reg=1,7691,0.5542842283188142,0.9024834221817709,0.8662072552333897,2,0.0,26.019080659149488,8.246656591886438,-0.011988011277004329,0.0219
SOLUSDT-15m,reg=2,5789,0.5793746761098635,0.9141475211608222,0.8782173086888927,2,0.0,31.980155841855257,16.633695994141306,0.011333891837125742,0.0291
SOLUSDT-15m,C1_wick8_trend_up,5112,0.5273865414710485,0.8877151799687011,0.8511345852895149,2,0.0,32.5791241411678,13.753029594813636,-0.032047431307263285,
SOLUSDT-15m,C2_wick8_sma_above,7026,0.5306006262453743,0.8915456874466268,0.8524053515513806,2,0.0,30.121277797338685,13.433704918692351,-0.033504228080942,
SOLUSDT-15m,C3_wick8_quietvol,4963,0.6244207132782591,0.9347169050977232,0.9089260527906509,1,0.0,24.634334103155744,7.542761544628638,0.0427178381511405,
SOLUSDT-15m,C4_wick8_bear_regime,52,0.6730769230769231,0.9423076923076923,0.9230769230769231,1,0.0,26.836374789142337,-53.252690783343354,0.034780810587262234,
SOLUSDT-15m,C6_wick910_dipbuy,3109,0.5445480862013509,0.909938887101962,0.8668382116436153,2,0.0,28.898254063815937,18.247669177119022,0.0029576826524031485,
SOLUSDT-1h,uwd=7,332,0.6295180722891566,0.927710843373494,0.9066265060240963,1,0.0,44.158157203603,11.835975683336766,0.022630629469750696,0.2697
SOLUSDT-1h,uwd=8,996,0.6114457831325302,0.9236947791164659,0.8975903614457831,1,0.0,54.220168477959376,14.707950424675134,0.023351136504782044,0.078
SOLUSDT-1h,uwd=9,998,0.5490981963927856,0.9138276553106213,0.8777555110220441,2,0.0,64.75883652016522,32.44102428895506,0.009270475602968675,0.4805
SOLUSDT-1h,uwd=10,998,0.4619238476953908,0.8777555110220441,0.8266533066132264,2,0.0,67.24231898368976,13.887049985113533,-0.04227888278707026,0.0006
SOLUSDT-1h,uwd_ge=8,2992,0.5407754010695187,0.9050802139037433,0.8673128342245989,2,0.0,60.81468506694233,16.308772714576794,-0.022630629469750696,0.2697
SOLUSDT-1h,uwd_ge=9,1996,0.5055110220440882,0.8957915831663327,0.8522044088176353,2,0.0,65.38958043556755,22.97051255144202,-0.02890721201439017,0.0171
SOLUSDT-1h,uwd_ge=10,998,0.4619238476953908,0.8777555110220441,0.8266533066132264,2,0.0,67.24231898368976,13.887049985113533,-0.04227888278707026,0.0006
