series,cond,entry,f,stop_type,stop_param,N,stop_out,net_maker,ci_lo,ci_hi,wr,edge_ret,sig_maker
BTCUSDT-1h,smaBelow,MKT,1.5,QMAE,75.0,1364,0.242,-3.69,-7.3,-0.1,0.758,0.0,False
BTCUSDT-1h,smaBelow,MKT,1.5,QMAE,90.0,1364,0.12,-5.69,-11.7,0.2,0.88,0.0,False
BTCUSDT-1h,smaBelow,MKT,1.5,QMAE,95.0,1364,0.098,-11.52,-19.3,-4.0,0.902,0.0,False
BTCUSDT-1h,smaBelow,MKT,1.5,TIME,2.0,1364,0.0,-4.41,-7.8,-1.3,0.586,0.0,False
BTCUSDT-1h,smaBelow,MKT,1.5,TIME,4.0,1364,0.0,-5.76,-10.0,-1.8,0.652,0.0,False
BTCUSDT-1h,smaBelow,MKT,1.5,TIME,6.0,1364,0.0,-3.38,-8.0,1.0,0.714,0.0,False
BTCUSDT-1h,smaBelow,MKT,1.5,TIME,8.0,1364,0.0,-2.01,-7.0,2.8,0.748,0.0,False
BTCUSDT-1h,smaBelow,MKT,1.5,TIME,12.0,1364,0.0,-1.59,-7.0,3.6,0.788,0.0,False
BTCUSDT-1h,smaBelow,MKT,1.5,TIME,24.0,1364,0.0,2.19,-3.9,8.1,0.869,-0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,NOSL,0.0,1240,0.0,-71774169.31,-87096749.8,-57258040.1,0.928,1.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,ABS,10.0,1240,0.71,-3.57,-4.5,-2.6,0.29,0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,ABS,20.0,1240,0.565,-3.57,-4.9,-2.1,0.435,0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,ABS,30.0,1240,0.456,-2.51,-4.2,-0.7,0.544,0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,ABS,50.0,1240,0.335,-2.18,-4.3,0.0,0.665,0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,ABS,75.0,1240,0.248,-1.33,-4.0,1.3,0.752,0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,ABS,100.0,1240,0.206,-1.8,-4.9,1.5,0.794,0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,ABS,150.0,1240,0.14,0.3,-3.3,4.0,0.86,-0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,ABS,200.0,1240,0.119,-1.44,-5.9,3.1,0.881,0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,ABS,300.0,1240,0.09,-3.67,-9.3,2.1,0.91,0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,ABS,500.0,1240,0.075,-13.34,-21.2,-5.5,0.925,0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,ATR,0.5,1240,0.446,-2.78,-4.8,-0.6,0.554,0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,ATR,1.0,1240,0.29,-2.96,-6.0,0.1,0.71,0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,ATR,1.5,1240,0.199,-0.64,-4.0,2.8,0.801,0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,ATR,2.0,1240,0.157,-0.88,-4.9,3.0,0.843,0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,ATR,3.0,1240,0.11,-1.55,-6.5,3.3,0.89,0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,QMAE,50.0,1240,0.4,-3.11,-5.0,-1.1,0.6,0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,QMAE,75.0,1240,0.174,-0.12,-3.4,3.1,0.826,0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,QMAE,90.0,1240,0.09,-3.64,-9.2,2.0,0.91,0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,QMAE,95.0,1240,0.075,-9.29,-16.4,-2.2,0.925,0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,TIME,2.0,1240,0.0,-1.04,-3.6,1.5,0.616,0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,TIME,4.0,1240,0.0,-0.83,-4.0,2.1,0.69,0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,TIME,6.0,1240,0.0,0.82,-2.6,4.0,0.752,-0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,TIME,8.0,1240,0.0,1.23,-2.4,4.8,0.781,-0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,TIME,12.0,1240,0.0,2.54,-1.5,6.5,0.832,-0.0,False
BTCUSDT-1h,C3_w8q,MKT,1.5,TIME,24.0,1240,0.0,4.88,0.1,9.2,0.897,-0.0,True
BTCUSDT-1h,C6_w9dip,MKT,1.5,NOSL,0.0,763,0.0,-104849240.42,-127129711.9,-82568770.2,0.895,1.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,ABS,10.0,763,0.752,-1.99,-3.8,0.0,0.248,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,ABS,20.0,763,0.64,-2.87,-5.2,-0.4,0.36,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,ABS,30.0,763,0.539,-2.03,-4.8,0.7,0.461,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,ABS,50.0,763,0.425,-1.82,-5.3,1.7,0.575,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,ABS,75.0,763,0.338,-1.6,-5.7,2.7,0.662,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,ABS,100.0,763,0.284,-1.61,-6.6,3.6,0.716,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,ABS,150.0,763,0.218,-1.61,-7.8,4.6,0.782,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,ABS,200.0,763,0.178,-2.39,-9.5,4.5,0.822,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,ABS,300.0,763,0.136,-4.79,-13.5,4.0,0.864,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,ABS,500.0,763,0.111,-17.74,-30.3,-5.3,0.889,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,ATR,0.5,763,0.549,-4.35,-7.6,-1.1,0.451,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,ATR,1.0,763,0.379,-3.42,-8.1,1.2,0.621,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,ATR,1.5,763,0.267,0.67,-4.8,6.3,0.733,-0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,ATR,2.0,763,0.24,-3.76,-10.2,2.6,0.76,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,ATR,3.0,763,0.17,-0.99,-9.0,6.6,0.83,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,QMAE,50.0,763,0.491,-3.47,-6.6,-0.2,0.509,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,QMAE,75.0,763,0.258,-1.68,-7.1,3.9,0.742,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,QMAE,90.0,763,0.135,-4.74,-13.5,4.2,0.865,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,QMAE,95.0,763,0.113,-12.43,-24.2,-1.1,0.887,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,TIME,2.0,763,0.0,-1.78,-6.3,2.8,0.598,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,TIME,4.0,763,0.0,-4.36,-10.7,1.8,0.653,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,TIME,6.0,763,0.0,-1.11,-8.3,5.5,0.717,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,TIME,8.0,763,0.0,-0.85,-8.8,6.3,0.747,0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,TIME,12.0,763,0.0,1.01,-7.3,8.7,0.784,-0.0,False
BTCUSDT-1h,C6_w9dip,MKT,1.5,TIME,24.0,763,0.0,3.62,-5.4,12.7,0.844,-0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,NOSL,0.0,553,0.0,-43399619.2,-59674484.5,-27124754.1,0.957,1.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,ABS,10.0,553,0.685,-4.28,-5.6,-3.0,0.315,0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,ABS,20.0,553,0.532,-4.65,-6.5,-2.7,0.468,0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,ABS,30.0,553,0.427,-4.14,-6.4,-1.9,0.573,0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,ABS,50.0,553,0.297,-2.88,-5.8,0.0,0.703,0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,ABS,75.0,553,0.199,-0.37,-3.8,2.9,0.801,0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,ABS,100.0,553,0.156,0.16,-3.8,3.9,0.844,-0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,ABS,150.0,553,0.094,3.52,-1.0,7.5,0.906,-0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,ABS,200.0,553,0.081,1.72,-3.5,6.5,0.919,-0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,ABS,300.0,553,0.054,2.46,-3.4,8.5,0.946,-0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,ABS,500.0,553,0.045,-3.49,-13.0,5.3,0.955,0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,ATR,0.5,553,0.4,-2.8,-5.5,-0.3,0.6,0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,ATR,1.0,553,0.244,-1.85,-5.6,1.7,0.756,0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,ATR,1.5,553,0.145,2.07,-2.1,5.8,0.855,-0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,ATR,2.0,553,0.114,2.3,-2.3,6.5,0.886,-0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,ATR,3.0,553,0.074,2.9,-2.6,8.3,0.926,-0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,QMAE,50.0,553,0.369,-4.54,-7.2,-2.0,0.631,0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,QMAE,75.0,553,0.132,1.23,-2.9,5.1,0.868,-0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,QMAE,90.0,553,0.052,2.99,-3.1,9.0,0.948,-0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,QMAE,95.0,553,0.045,-1.05,-9.6,6.8,0.955,0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,TIME,2.0,553,0.0,-1.17,-4.8,2.0,0.656,0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,TIME,4.0,553,0.0,0.91,-3.3,4.7,0.747,-0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,TIME,6.0,553,0.0,2.59,-1.5,6.3,0.807,-0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,TIME,8.0,553,0.0,4.03,-0.9,8.2,0.841,-0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,TIME,12.0,553,0.0,4.93,-0.2,9.3,0.884,-0.0,False
BTCUSDT-1h,CQ7_w78q,MKT,1.5,TIME,24.0,553,0.0,7.26,1.2,12.3,0.937,-0.0,True
ETHUSDT-1h,ALL,PB,1.0,NOSL,0.0,2977,0.0,-96405749.14,-107154826.4,-85992581.0,0.904,1.0,False
ETHUSDT-1h,ALL,PB,1.0,ABS,10.0,2977,0.955,-13.55,-13.9,-13.2,0.045,0.0,False
ETHUSDT-1h,ALL,PB,1.0,ABS,20.0,2977,0.849,-18.05,-18.7,-17.4,0.151,0.0,False
ETHUSDT-1h,ALL,PB,1.0,ABS,30.0,2977,0.744,-20.23,-21.1,-19.3,0.256,0.0,False
ETHUSDT-1h,ALL,PB,1.0,ABS,50.0,2977,0.571,-20.87,-22.3,-19.4,0.429,0.0,False
ETHUSDT-1h,ALL,PB,1.0,ABS,75.0,2977,0.447,-21.41,-23.4,-19.5,0.553,0.0,False
ETHUSDT-1h,ALL,PB,1.0,ABS,100.0,2977,0.364,-20.84,-23.3,-18.5,0.636,0.0,False
ETHUSDT-1h,ALL,PB,1.0,ABS,150.0,2977,0.263,-19.51,-22.5,-16.5,0.737,0.0,False
ETHUSDT-1h,ALL,PB,1.0,ABS,200.0,2977,0.206,-18.69,-22.2,-15.1,0.794,0.0,False
ETHUSDT-1h,ALL,PB,1.0,ABS,300.0,2977,0.148,-19.29,-23.6,-14.9,0.852,0.0,False
ETHUSDT-1h,ALL,PB,1.0,ABS,500.0,2977,0.112,-28.58,-34.9,-22.5,0.888,0.0,False
ETHUSDT-1h,ALL,PB,1.0,ATR,0.5,2977,0.684,-21.52,-22.9,-20.1,0.316,0.0,False
ETHUSDT-1h,ALL,PB,1.0,ATR,1.0,2977,0.442,-19.46,-21.6,-17.1,0.558,0.0,False
ETHUSDT-1h,ALL,PB,1.0,ATR,1.5,2977,0.329,-18.83,-21.8,-15.9,0.671,0.0,False
ETHUSDT-1h,ALL,PB,1.0,ATR,2.0,2977,0.264,-17.84,-21.3,-14.4,0.736,0.0,False
ETHUSDT-1h,ALL,PB,1.0,ATR,3.0,2977,0.188,-16.75,-21.0,-12.5,0.812,0.0,False
ETHUSDT-1h,ALL,PB,1.0,QMAE,50.0,2977,0.501,-21.6,-23.3,-19.9,0.499,0.0,False
ETHUSDT-1h,ALL,PB,1.0,QMAE,75.0,2977,0.252,-19.34,-22.3,-16.1,0.748,0.0,False
ETHUSDT-1h,ALL,PB,1.0,QMAE,90.0,2977,0.128,-22.09,-27.2,-17.0,0.872,0.0,False
ETHUSDT-1h,ALL,PB,1.0,QMAE,95.0,2977,0.106,-31.17,-37.8,-24.5,0.894,0.0,False
ETHUSDT-1h,ALL,PB,1.0,TIME,2.0,2977,0.0,-15.33,-17.6,-13.0,0.54,0.0,False
ETHUSDT-1h,ALL,PB,1.0,TIME,4.0,2977,0.0,-15.08,-18.1,-12.1,0.637,0.0,False
ETHUSDT-1h,ALL,PB,1.0,TIME,6.0,2977,0.0,-14.14,-17.4,-11.1,0.698,0.0,False
ETHUSDT-1h,ALL,PB,1.0,TIME,8.0,2977,0.0,-14.24,-17.9,-10.8,0.733,0.0,False
ETHUSDT-1h,ALL,PB,1.0,TIME,12.0,2977,0.0,-11.73,-15.5,-8.1,0.779,0.0,False
ETHUSDT-1h,ALL,PB,1.0,TIME,24.0,2977,0.0,-11.04,-16.4,-6.2,0.849,0.0,False
ETHUSDT-1h,quiet,PB,1.0,NOSL,0.0,1277,0.0,-60297553.7,-74393090.4,-47768187.5,0.94,1.0,False
ETHUSDT-1h,quiet,PB,1.0,ABS,10.0,1277,0.933,-12.29,-12.7,-11.8,0.067,0.0,False
ETHUSDT-1h,quiet,PB,1.0,ABS,20.0,1277,0.782,-15.63,-16.5,-14.7,0.218,0.0,False
ETHUSDT-1h,quiet,PB,1.0,ABS,30.0,1277,0.655,-16.88,-18.2,-15.6,0.345,0.0,False
ETHUSDT-1h,quiet,PB,1.0,ABS,50.0,1277,0.461,-15.79,-17.7,-13.8,0.539,0.0,False
ETHUSDT-1h,quiet,PB,1.0,ABS,75.0,1277,0.337,-14.87,-17.5,-12.4,0.663,0.0,False
ETHUSDT-1h,quiet,PB,1.0,ABS,100.0,1277,0.261,-13.52,-16.5,-10.6,0.739,0.0,False
ETHUSDT-1h,quiet,PB,1.0,ABS,150.0,1277,0.18,-12.09,-15.8,-8.5,0.82,0.0,False
ETHUSDT-1h,quiet,PB,1.0,ABS,200.0,1277,0.138,-11.3,-15.6,-7.3,0.862,0.0,False
ETHUSDT-1h,quiet,PB,1.0,ABS,300.0,1277,0.099,-12.44,-18.0,-7.2,0.901,0.0,False
ETHUSDT-1h,quiet,PB,1.0,ABS,500.0,1277,0.074,-19.03,-26.9,-11.6,0.926,0.0,False
ETHUSDT-1h,quiet,PB,1.0,ATR,0.5,1277,0.559,-17.41,-19.6,-15.3,0.441,0.0,False
ETHUSDT-1h,quiet,PB,1.0,ATR,1.0,1277,0.32,-14.9,-18.1,-11.9,0.68,0.0,False
ETHUSDT-1h,quiet,PB,1.0,ATR,1.5,1277,0.208,-11.82,-15.7,-8.1,0.792,0.0,False
ETHUSDT-1h,quiet,PB,1.0,ATR,2.0,1277,0.166,-13.06,-18.0,-8.4,0.834,0.0,False
ETHUSDT-1h,quiet,PB,1.0,ATR,3.0,1277,0.11,-11.6,-17.8,-6.3,0.89,0.0,False
ETHUSDT-1h,quiet,PB,1.0,QMAE,50.0,1277,0.387,-15.36,-17.6,-13.0,0.613,0.0,False
ETHUSDT-1h,quiet,PB,1.0,QMAE,75.0,1277,0.169,-11.44,-15.3,-7.8,0.831,0.0,False
ETHUSDT-1h,quiet,PB,1.0,QMAE,90.0,1277,0.084,-13.81,-20.2,-7.7,0.916,0.0,False
ETHUSDT-1h,quiet,PB,1.0,QMAE,95.0,1277,0.07,-21.04,-29.5,-13.0,0.93,0.0,False
ETHUSDT-1h,quiet,PB,1.0,TIME,2.0,1277,0.0,-9.72,-12.8,-6.8,0.62,0.0,False
ETHUSDT-1h,quiet,PB,1.0,TIME,4.0,1277,0.0,-10.51,-14.6,-6.8,0.724,0.0,False
ETHUSDT-1h,quiet,PB,1.0,TIME,6.0,1277,0.0,-8.9,-12.9,-5.2,0.775,0.0,False
ETHUSDT-1h,quiet,PB,1.0,TIME,8.0,1277,0.0,-9.23,-14.2,-4.7,0.81,0.0,False
ETHUSDT-1h,quiet,PB,1.0,TIME,12.0,1277,0.0,-7.88,-12.9,-3.2,0.85,0.0,False
ETHUSDT-1h,quiet,PB,1.0,TIME,24.0,1277,0.0,-5.86,-12.4,-0.2,0.901,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,NOSL,0.0,1150,0.0,-84347804.59,-100869544.5,-68695630.3,0.916,1.0,False
ETHUSDT-1h,uwd78,PB,1.0,ABS,10.0,1150,0.977,-15.16,-15.7,-14.7,0.023,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,ABS,20.0,1150,0.881,-20.78,-21.6,-20.0,0.119,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,ABS,30.0,1150,0.772,-23.74,-25.0,-22.5,0.228,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,ABS,50.0,1150,0.58,-24.65,-26.7,-22.6,0.42,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,ABS,75.0,1150,0.443,-25.07,-27.8,-22.3,0.557,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,ABS,100.0,1150,0.353,-24.14,-27.6,-20.7,0.647,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,ABS,150.0,1150,0.236,-19.78,-24.0,-15.3,0.764,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,ABS,200.0,1150,0.185,-19.5,-24.6,-14.6,0.815,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,ABS,300.0,1150,0.126,-18.27,-24.5,-12.3,0.874,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,ABS,500.0,1150,0.099,-28.73,-38.2,-19.9,0.901,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,ATR,0.5,1150,0.706,-25.02,-26.9,-23.2,0.294,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,ATR,1.0,1150,0.435,-23.02,-26.3,-19.6,0.565,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,ATR,1.5,1150,0.316,-21.17,-25.2,-17.0,0.684,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,ATR,2.0,1150,0.243,-19.53,-24.7,-14.9,0.757,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,ATR,3.0,1150,0.167,-16.46,-22.3,-10.7,0.833,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,QMAE,50.0,1150,0.503,-25.39,-27.9,-22.9,0.497,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,QMAE,75.0,1150,0.23,-20.48,-25.0,-15.9,0.77,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,QMAE,90.0,1150,0.11,-21.49,-28.8,-14.4,0.89,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,QMAE,95.0,1150,0.094,-31.34,-41.3,-21.7,0.906,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,TIME,2.0,1150,0.0,-15.22,-18.4,-12.0,0.561,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,TIME,4.0,1150,0.0,-13.14,-17.3,-9.2,0.677,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,TIME,6.0,1150,0.0,-14.28,-18.9,-9.9,0.735,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,TIME,8.0,1150,0.0,-13.89,-19.0,-9.0,0.774,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,TIME,12.0,1150,0.0,-11.21,-16.3,-6.3,0.812,0.0,False
ETHUSDT-1h,uwd78,PB,1.0,TIME,24.0,1150,0.0,-11.95,-18.9,-5.3,0.867,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,NOSL,0.0,2041,0.0,-91131773.89,-104360583.7,-78392919.7,0.909,1.0,False
ETHUSDT-1h,uwd79,PB,1.0,ABS,10.0,2041,0.969,-14.56,-14.9,-14.2,0.031,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,ABS,20.0,2041,0.863,-19.52,-20.2,-18.9,0.137,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,ABS,30.0,2041,0.761,-22.55,-23.5,-21.6,0.239,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,ABS,50.0,2041,0.578,-23.6,-25.2,-22.1,0.422,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,ABS,75.0,2041,0.446,-24.08,-26.3,-22.0,0.554,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,ABS,100.0,2041,0.361,-23.59,-26.3,-21.0,0.639,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,ABS,150.0,2041,0.254,-21.42,-24.9,-18.1,0.746,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,ABS,200.0,2041,0.202,-21.31,-25.5,-17.4,0.798,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,ABS,300.0,2041,0.145,-22.11,-27.4,-17.0,0.855,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,ABS,500.0,2041,0.107,-30.05,-37.6,-22.6,0.893,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,ATR,0.5,2041,0.693,-24.13,-25.6,-22.6,0.307,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,ATR,1.0,2041,0.438,-22.16,-24.6,-19.6,0.562,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,ATR,1.5,2041,0.325,-21.9,-25.1,-18.7,0.675,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,ATR,2.0,2041,0.257,-21.2,-25.0,-17.3,0.743,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,ATR,3.0,2041,0.179,-19.26,-24.1,-14.3,0.821,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,QMAE,50.0,2041,0.503,-24.31,-26.1,-22.5,0.497,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,QMAE,75.0,2041,0.245,-21.58,-25.2,-18.2,0.755,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,QMAE,90.0,2041,0.124,-24.67,-30.9,-18.6,0.876,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,QMAE,95.0,2041,0.102,-33.24,-41.5,-24.9,0.898,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,TIME,2.0,2041,0.0,-17.12,-19.8,-14.6,0.547,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,TIME,4.0,2041,0.0,-16.38,-19.9,-13.1,0.658,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,TIME,6.0,2041,0.0,-14.91,-18.5,-11.4,0.719,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,TIME,8.0,2041,0.0,-15.57,-19.7,-11.5,0.749,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,TIME,12.0,2041,0.0,-12.86,-17.0,-8.7,0.794,0.0,False
ETHUSDT-1h,uwd79,PB,1.0,TIME,24.0,2041,0.0,-13.09,-18.8,-7.6,0.856,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,NOSL,0.0,1397,0.0,-83035047.07,-98067257.8,-68718654.1,0.917,1.0,False
ETHUSDT-1h,prevBear,PB,1.0,ABS,10.0,1397,0.949,-13.41,-13.9,-12.9,0.051,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,ABS,20.0,1397,0.849,-18.2,-19.1,-17.3,0.151,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,ABS,30.0,1397,0.745,-20.36,-21.7,-19.1,0.255,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,ABS,50.0,1397,0.571,-21.2,-23.2,-19.1,0.429,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,ABS,75.0,1397,0.435,-20.92,-23.7,-18.2,0.565,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,ABS,100.0,1397,0.353,-20.04,-23.4,-16.6,0.647,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,ABS,150.0,1397,0.257,-19.14,-23.4,-14.9,0.743,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,ABS,200.0,1397,0.198,-17.76,-22.7,-12.7,0.802,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,ABS,300.0,1397,0.137,-16.38,-22.5,-10.2,0.863,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,ABS,500.0,1397,0.099,-22.38,-30.9,-14.0,0.901,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,ATR,0.5,1397,0.691,-22.3,-24.4,-20.3,0.309,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,ATR,1.0,1397,0.437,-19.23,-22.6,-15.9,0.563,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,ATR,1.5,1397,0.326,-19.19,-23.4,-15.1,0.674,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,ATR,2.0,1397,0.258,-17.53,-22.2,-12.7,0.742,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,ATR,3.0,1397,0.184,-17.9,-24.1,-11.9,0.816,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,QMAE,50.0,1397,0.495,-21.59,-24.1,-19.0,0.505,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,QMAE,75.0,1397,0.244,-18.61,-22.9,-14.1,0.756,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,QMAE,90.0,1397,0.117,-18.47,-25.6,-11.5,0.883,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,QMAE,95.0,1397,0.092,-24.14,-33.5,-15.2,0.908,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,TIME,2.0,1397,0.0,-12.44,-15.7,-9.1,0.569,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,TIME,4.0,1397,0.0,-12.04,-16.3,-8.1,0.661,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,TIME,6.0,1397,0.0,-11.87,-16.6,-7.3,0.72,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,TIME,8.0,1397,0.0,-11.6,-16.8,-6.7,0.75,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,TIME,12.0,1397,0.0,-10.05,-15.4,-5.0,0.793,0.0,False
ETHUSDT-1h,prevBear,PB,1.0,TIME,24.0,1397,0.0,-7.54,-14.3,-1.0,0.868,0.0,False
