series,cond,entry,f,exit,N,net_taker,net_maker,ci_lo_m,ci_hi_m,wr,sig_maker
BTCUSDT-1h,ALL,PB,1.0,low,2982,-11.83,-4.83,-5.7,-3.9,0.18,False
BTCUSDT-1h,quiet,PB,1.0,low,1249,-11.84,-4.84,-5.8,-3.9,0.191,False
BTCUSDT-1h,uwd78,PB,1.0,low,1150,-11.68,-4.68,-6.3,-3.1,0.228,False
BTCUSDT-1h,uwd79,PB,1.0,low,2052,-11.7,-4.7,-5.9,-3.6,0.209,False
BTCUSDT-1h,prevBear,PB,1.0,low,1352,-12.23,-5.23,-6.6,-3.9,0.179,False
BTCUSDT-1h,smaBelow,PB,1.0,low,1223,-12.25,-5.25,-6.6,-3.9,0.183,False
BTCUSDT-1h,C3_w8q,PB,1.0,low,1144,-11.8,-4.8,-5.8,-3.7,0.187,False
BTCUSDT-1h,C6_w9dip,PB,1.0,low,693,-11.98,-4.98,-6.7,-3.1,0.157,False
BTCUSDT-1h,CQ7_w78q,PB,1.0,low,494,-12.11,-5.11,-6.6,-3.6,0.245,False
BTCUSDT-1h,ALL,PB,1.0,mid,2982,-11.78,-4.78,-5.4,-4.1,0.092,False
BTCUSDT-1h,quiet,PB,1.0,mid,1249,-12.25,-5.25,-5.9,-4.5,0.089,False
BTCUSDT-1h,uwd78,PB,1.0,mid,1150,-11.69,-4.69,-5.8,-3.6,0.123,False
BTCUSDT-1h,uwd79,PB,1.0,mid,2052,-11.86,-4.86,-5.7,-4.0,0.109,False
BTCUSDT-1h,prevBear,PB,1.0,mid,1352,-12.0,-5.0,-5.9,-4.1,0.089,False
BTCUSDT-1h,smaBelow,PB,1.0,mid,1223,-12.27,-5.27,-6.2,-4.3,0.091,False
BTCUSDT-1h,C3_w8q,PB,1.0,mid,1144,-12.36,-5.36,-6.0,-4.6,0.082,False
BTCUSDT-1h,C6_w9dip,PB,1.0,mid,693,-12.03,-5.03,-6.2,-3.8,0.079,False
BTCUSDT-1h,CQ7_w78q,PB,1.0,mid,494,-12.52,-5.52,-6.5,-4.5,0.117,False
BTCUSDT-1h,ALL,PB,1.0,NOSL,2982,2.07,9.07,4.3,13.4,0.909,True
BTCUSDT-1h,quiet,PB,1.0,NOSL,1249,-1.77,5.23,-0.6,10.6,0.946,False
BTCUSDT-1h,uwd78,PB,1.0,NOSL,1150,4.96,11.96,4.7,18.4,0.93,True
BTCUSDT-1h,uwd79,PB,1.0,NOSL,2052,3.3,10.3,4.6,15.7,0.918,True
BTCUSDT-1h,prevBear,PB,1.0,NOSL,1352,4.22,11.22,4.7,17.0,0.925,True
BTCUSDT-1h,smaBelow,PB,1.0,NOSL,1223,0.08,7.08,-0.4,14.2,0.93,False
BTCUSDT-1h,C3_w8q,PB,1.0,NOSL,1144,-2.46,4.54,-1.6,10.0,0.945,False
BTCUSDT-1h,C6_w9dip,PB,1.0,NOSL,693,-6.19,0.81,-11.1,12.0,0.909,False
BTCUSDT-1h,CQ7_w78q,PB,1.0,NOSL,494,5.62,12.62,6.4,17.7,0.972,True
BTCUSDT-1h,ALL,PB,1.5,low,2982,-11.94,-4.94,-6.0,-3.9,0.146,False
BTCUSDT-1h,quiet,PB,1.5,low,1249,-11.48,-4.48,-5.6,-3.3,0.16,False
BTCUSDT-1h,uwd78,PB,1.5,low,1150,-11.94,-4.94,-6.8,-3.0,0.183,False
BTCUSDT-1h,uwd79,PB,1.5,low,2052,-11.73,-4.73,-6.1,-3.4,0.172,False
BTCUSDT-1h,prevBear,PB,1.5,low,1352,-12.62,-5.62,-7.0,-4.2,0.144,False
BTCUSDT-1h,smaBelow,PB,1.5,low,1223,-12.02,-5.02,-6.7,-3.4,0.152,False
BTCUSDT-1h,C3_w8q,PB,1.5,low,1144,-11.49,-4.49,-5.7,-3.3,0.156,False
BTCUSDT-1h,C6_w9dip,PB,1.5,low,693,-11.46,-4.46,-6.6,-2.2,0.133,False
BTCUSDT-1h,CQ7_w78q,PB,1.5,low,494,-11.89,-4.89,-6.5,-3.0,0.204,False
BTCUSDT-1h,ALL,PB,1.5,mid,2982,-11.82,-4.82,-5.5,-4.0,0.073,False
BTCUSDT-1h,quiet,PB,1.5,mid,1249,-11.9,-4.9,-5.7,-4.0,0.077,False
BTCUSDT-1h,uwd78,PB,1.5,mid,1150,-11.82,-4.82,-6.0,-3.5,0.097,False
BTCUSDT-1h,uwd79,PB,1.5,mid,2052,-11.91,-4.91,-5.9,-3.9,0.088,False
BTCUSDT-1h,prevBear,PB,1.5,mid,1352,-12.07,-5.07,-6.1,-4.0,0.07,False
BTCUSDT-1h,smaBelow,PB,1.5,mid,1223,-12.16,-5.16,-6.2,-4.0,0.074,False
BTCUSDT-1h,C3_w8q,PB,1.5,mid,1144,-12.01,-5.01,-5.8,-4.0,0.072,False
BTCUSDT-1h,C6_w9dip,PB,1.5,mid,693,-11.83,-4.83,-6.2,-3.3,0.066,False
BTCUSDT-1h,CQ7_w78q,PB,1.5,mid,494,-12.28,-5.28,-6.4,-4.0,0.101,False
BTCUSDT-1h,ALL,PB,1.5,NOSL,2982,5.25,12.25,7.0,17.2,0.876,True
BTCUSDT-1h,quiet,PB,1.5,NOSL,1249,-0.12,6.88,0.4,12.8,0.916,True
BTCUSDT-1h,uwd78,PB,1.5,NOSL,1150,6.8,13.8,5.6,20.9,0.899,True
BTCUSDT-1h,uwd79,PB,1.5,NOSL,2052,5.17,12.17,5.9,18.3,0.882,True
BTCUSDT-1h,prevBear,PB,1.5,NOSL,1352,6.83,13.83,6.7,20.7,0.892,True
BTCUSDT-1h,smaBelow,PB,1.5,NOSL,1223,6.02,13.02,5.0,20.7,0.904,True
BTCUSDT-1h,C3_w8q,PB,1.5,NOSL,1144,-0.76,6.24,-0.4,12.4,0.913,False
BTCUSDT-1h,C6_w9dip,PB,1.5,NOSL,693,1.92,8.92,-3.5,21.2,0.887,False
BTCUSDT-1h,CQ7_w78q,PB,1.5,NOSL,494,8.8,15.8,8.8,22.1,0.949,True
ETHUSDT-1h,ALL,MKT,1.0,low,3328,-19.97,-12.97,-14.7,-11.1,0.413,False
ETHUSDT-1h,quiet,MKT,1.0,low,1368,-21.64,-14.64,-16.6,-12.6,0.395,False
ETHUSDT-1h,uwd78,MKT,1.0,low,1330,-21.41,-14.41,-17.3,-11.7,0.461,False
ETHUSDT-1h,uwd79,MKT,1.0,low,2328,-21.47,-14.47,-16.6,-12.2,0.442,False
ETHUSDT-1h,prevBear,MKT,1.0,low,1548,-20.13,-13.13,-15.8,-10.5,0.426,False
ETHUSDT-1h,smaBelow,MKT,1.0,low,1347,-21.47,-14.47,-17.4,-11.6,0.43,False
ETHUSDT-1h,C3_w8q,MKT,1.0,low,1207,-20.5,-13.5,-15.7,-11.4,0.399,False
ETHUSDT-1h,C6_w9dip,MKT,1.0,low,726,-22.0,-15.0,-18.8,-10.8,0.391,False
ETHUSDT-1h,CQ7_w78q,MKT,1.0,low,574,-23.96,-16.96,-20.2,-13.9,0.423,False
ETHUSDT-1h,ALL,MKT,1.0,mid,3328,-19.64,-12.64,-14.4,-10.9,0.377,False
ETHUSDT-1h,quiet,MKT,1.0,mid,1368,-21.53,-14.53,-16.4,-12.6,0.354,False
ETHUSDT-1h,uwd78,MKT,1.0,mid,1330,-21.52,-14.52,-17.4,-11.9,0.416,False
ETHUSDT-1h,uwd79,MKT,1.0,mid,2328,-21.29,-14.29,-16.4,-12.1,0.399,False
ETHUSDT-1h,prevBear,MKT,1.0,mid,1548,-19.72,-12.72,-15.2,-10.3,0.39,False
ETHUSDT-1h,smaBelow,MKT,1.0,mid,1347,-21.0,-14.0,-16.7,-11.2,0.395,False
ETHUSDT-1h,C3_w8q,MKT,1.0,mid,1207,-20.53,-13.53,-15.6,-11.5,0.355,False
ETHUSDT-1h,C6_w9dip,MKT,1.0,mid,726,-20.76,-13.76,-17.4,-9.7,0.368,False
ETHUSDT-1h,CQ7_w78q,MKT,1.0,mid,574,-23.65,-16.65,-19.8,-13.7,0.38,False
ETHUSDT-1h,ALL,MKT,1.0,NOSL,3328,-11.15,-4.15,-9.9,1.6,0.914,False
ETHUSDT-1h,quiet,MKT,1.0,NOSL,1368,-13.95,-6.95,-15.0,-0.3,0.936,False
ETHUSDT-1h,uwd78,MKT,1.0,NOSL,1330,-14.26,-7.26,-15.9,0.5,0.925,False
ETHUSDT-1h,uwd79,MKT,1.0,NOSL,2328,-13.81,-6.81,-13.4,-0.6,0.918,False
ETHUSDT-1h,prevBear,MKT,1.0,NOSL,1548,-6.26,0.74,-6.5,7.2,0.925,False
ETHUSDT-1h,smaBelow,MKT,1.0,NOSL,1347,-13.49,-6.49,-16.9,3.1,0.927,False
ETHUSDT-1h,C3_w8q,MKT,1.0,NOSL,1207,-14.26,-7.26,-16.0,0.7,0.935,False
ETHUSDT-1h,C6_w9dip,MKT,1.0,NOSL,726,-12.37,-5.37,-20.5,8.3,0.917,False
ETHUSDT-1h,CQ7_w78q,MKT,1.0,NOSL,574,-13.68,-6.68,-16.8,1.8,0.939,False
ETHUSDT-1h,ALL,MKT,1.5,low,3328,-16.24,-9.24,-11.4,-7.1,0.372,False
ETHUSDT-1h,quiet,MKT,1.5,low,1368,-19.11,-12.11,-14.3,-9.8,0.36,False
ETHUSDT-1h,uwd78,MKT,1.5,low,1330,-17.1,-10.1,-13.5,-6.9,0.429,False
ETHUSDT-1h,uwd79,MKT,1.5,low,2328,-17.19,-10.19,-12.8,-7.5,0.407,False
ETHUSDT-1h,prevBear,MKT,1.5,low,1548,-16.64,-9.64,-12.8,-6.5,0.383,False
ETHUSDT-1h,smaBelow,MKT,1.5,low,1347,-17.77,-10.77,-14.1,-7.4,0.387,False
ETHUSDT-1h,C3_w8q,MKT,1.5,low,1207,-17.92,-10.92,-13.3,-8.5,0.361,False
ETHUSDT-1h,C6_w9dip,MKT,1.5,low,726,-19.19,-12.19,-16.6,-7.4,0.335,False
ETHUSDT-1h,CQ7_w78q,MKT,1.5,low,574,-20.93,-13.93,-17.6,-10.5,0.401,False
ETHUSDT-1h,ALL,MKT,1.5,mid,3328,-16.14,-9.14,-11.2,-7.1,0.338,False
ETHUSDT-1h,quiet,MKT,1.5,mid,1368,-19.07,-12.07,-14.2,-9.9,0.322,False
ETHUSDT-1h,uwd78,MKT,1.5,mid,1330,-17.43,-10.43,-13.8,-7.4,0.387,False
ETHUSDT-1h,uwd79,MKT,1.5,mid,2328,-17.31,-10.31,-12.7,-7.8,0.366,False
ETHUSDT-1h,prevBear,MKT,1.5,mid,1548,-16.35,-9.35,-12.2,-6.3,0.349,False
ETHUSDT-1h,smaBelow,MKT,1.5,mid,1347,-17.66,-10.66,-13.8,-7.5,0.352,False
ETHUSDT-1h,C3_w8q,MKT,1.5,mid,1207,-18.05,-11.05,-13.4,-8.6,0.322,False
ETHUSDT-1h,C6_w9dip,MKT,1.5,mid,726,-18.36,-11.36,-15.7,-6.8,0.309,False
ETHUSDT-1h,CQ7_w78q,MKT,1.5,mid,574,-20.75,-13.75,-17.2,-10.4,0.361,False
ETHUSDT-1h,ALL,MKT,1.5,NOSL,3328,-4.32,2.68,-3.6,9.2,0.886,False
ETHUSDT-1h,quiet,MKT,1.5,NOSL,1368,-8.58,-1.58,-10.2,5.8,0.921,False
ETHUSDT-1h,uwd78,MKT,1.5,NOSL,1330,-6.21,0.79,-8.4,8.9,0.903,False
ETHUSDT-1h,uwd79,MKT,1.5,NOSL,2328,-5.15,1.85,-5.0,8.6,0.895,False
ETHUSDT-1h,prevBear,MKT,1.5,NOSL,1548,-1.69,5.31,-2.7,13.1,0.891,False
ETHUSDT-1h,smaBelow,MKT,1.5,NOSL,1347,-8.79,-1.79,-12.8,9.1,0.898,False
ETHUSDT-1h,C3_w8q,MKT,1.5,NOSL,1207,-8.39,-1.39,-10.7,6.8,0.92,False
ETHUSDT-1h,C6_w9dip,MKT,1.5,NOSL,726,-9.97,-2.97,-19.9,12.9,0.884,False
ETHUSDT-1h,CQ7_w78q,MKT,1.5,NOSL,574,-7.43,-0.43,-10.7,8.8,0.929,False
ETHUSDT-1h,ALL,PB,1.0,low,2977,-12.5,-5.5,-6.6,-4.4,0.182,False
ETHUSDT-1h,quiet,PB,1.0,low,1277,-12.35,-5.35,-6.5,-4.2,0.196,False
ETHUSDT-1h,uwd78,PB,1.0,low,1150,-11.83,-4.83,-6.8,-2.9,0.224,False
ETHUSDT-1h,uwd79,PB,1.0,low,2041,-12.72,-5.72,-7.0,-4.3,0.205,False
ETHUSDT-1h,prevBear,PB,1.0,low,1397,-11.95,-4.95,-6.6,-3.3,0.192,False
ETHUSDT-1h,smaBelow,PB,1.0,low,1218,-12.87,-5.87,-7.6,-4.1,0.196,False
ETHUSDT-1h,C3_w8q,PB,1.0,low,1129,-12.37,-5.37,-6.5,-4.1,0.19,False
ETHUSDT-1h,C6_w9dip,PB,1.0,low,671,-14.42,-7.42,-9.4,-5.3,0.152,False
ETHUSDT-1h,CQ7_w78q,PB,1.0,low,522,-11.99,-4.99,-7.0,-2.8,0.239,False
ETHUSDT-1h,ALL,PB,1.0,mid,2977,-12.6,-5.6,-6.3,-4.9,0.089,False
ETHUSDT-1h,quiet,PB,1.0,mid,1277,-12.35,-5.35,-6.1,-4.5,0.094,False
ETHUSDT-1h,uwd78,PB,1.0,mid,1150,-12.63,-5.63,-7.0,-4.2,0.111,False
ETHUSDT-1h,uwd79,PB,1.0,mid,2041,-13.02,-6.02,-6.9,-5.1,0.098,False
ETHUSDT-1h,prevBear,PB,1.0,mid,1397,-12.05,-5.05,-6.2,-3.9,0.099,False
ETHUSDT-1h,smaBelow,PB,1.0,mid,1218,-12.95,-5.95,-7.1,-4.7,0.095,False
ETHUSDT-1h,C3_w8q,PB,1.0,mid,1129,-12.34,-5.34,-6.1,-4.5,0.092,False
ETHUSDT-1h,C6_w9dip,PB,1.0,mid,671,-13.24,-6.24,-7.6,-4.9,0.075,False
ETHUSDT-1h,CQ7_w78q,PB,1.0,mid,522,-11.75,-4.75,-6.3,-2.9,0.126,False
ETHUSDT-1h,ALL,PB,1.0,NOSL,2977,2.21,9.21,2.2,15.4,0.909,True
ETHUSDT-1h,quiet,PB,1.0,NOSL,1277,-1.64,5.36,-3.8,12.9,0.942,False
ETHUSDT-1h,uwd78,PB,1.0,NOSL,1150,5.34,12.34,2.5,21.2,0.922,True
ETHUSDT-1h,uwd79,PB,1.0,NOSL,2041,2.42,9.42,1.6,16.6,0.914,True
ETHUSDT-1h,prevBear,PB,1.0,NOSL,1397,9.19,16.19,8.7,23.2,0.921,True
ETHUSDT-1h,smaBelow,PB,1.0,NOSL,1218,-2.33,4.67,-7.7,15.4,0.922,False
ETHUSDT-1h,C3_w8q,PB,1.0,NOSL,1129,-3.72,3.28,-6.4,11.4,0.94,False
ETHUSDT-1h,C6_w9dip,PB,1.0,NOSL,671,-4.0,3.0,-14.7,18.7,0.914,False
ETHUSDT-1h,CQ7_w78q,PB,1.0,NOSL,522,6.45,13.45,4.7,21.0,0.95,True
ETHUSDT-1h,ALL,PB,1.5,low,2977,-12.62,-5.62,-6.9,-4.4,0.143,False
ETHUSDT-1h,quiet,PB,1.5,low,1277,-12.86,-5.86,-7.2,-4.5,0.152,False
ETHUSDT-1h,uwd78,PB,1.5,low,1150,-12.26,-5.26,-7.4,-3.0,0.179,False
ETHUSDT-1h,uwd79,PB,1.5,low,2041,-12.76,-5.76,-7.3,-4.1,0.166,False
ETHUSDT-1h,prevBear,PB,1.5,low,1397,-12.07,-5.07,-7.0,-3.2,0.152,False
ETHUSDT-1h,smaBelow,PB,1.5,low,1218,-12.64,-5.64,-7.6,-3.5,0.159,False
ETHUSDT-1h,C3_w8q,PB,1.5,low,1129,-12.51,-5.51,-6.9,-4.0,0.15,False
ETHUSDT-1h,C6_w9dip,PB,1.5,low,671,-14.03,-7.03,-9.4,-4.5,0.119,False
ETHUSDT-1h,CQ7_w78q,PB,1.5,low,522,-13.32,-6.32,-8.5,-3.7,0.184,False
ETHUSDT-1h,ALL,PB,1.5,mid,2977,-12.55,-5.55,-6.4,-4.7,0.07,False
ETHUSDT-1h,quiet,PB,1.5,mid,1277,-12.32,-5.32,-6.3,-4.3,0.076,False
ETHUSDT-1h,uwd78,PB,1.5,mid,1150,-12.79,-5.79,-7.3,-4.1,0.089,False
ETHUSDT-1h,uwd79,PB,1.5,mid,2041,-12.96,-5.96,-7.0,-4.8,0.079,False
ETHUSDT-1h,prevBear,PB,1.5,mid,1397,-12.19,-5.19,-6.5,-3.8,0.076,False
ETHUSDT-1h,smaBelow,PB,1.5,mid,1218,-12.83,-5.83,-7.2,-4.4,0.076,False
ETHUSDT-1h,C3_w8q,PB,1.5,mid,1129,-12.14,-5.14,-6.1,-4.1,0.075,False
ETHUSDT-1h,C6_w9dip,PB,1.5,mid,671,-12.97,-5.97,-7.6,-4.2,0.058,False
ETHUSDT-1h,CQ7_w78q,PB,1.5,mid,522,-11.94,-4.94,-6.7,-2.8,0.102,False
ETHUSDT-1h,ALL,PB,1.5,NOSL,2977,5.26,12.26,4.8,19.3,0.874,True
ETHUSDT-1h,quiet,PB,1.5,NOSL,1277,-1.1,5.9,-3.6,14.1,0.915,False
ETHUSDT-1h,uwd78,PB,1.5,NOSL,1150,7.84,14.84,4.5,24.4,0.893,True
ETHUSDT-1h,uwd79,PB,1.5,NOSL,2041,6.01,13.01,4.7,21.1,0.884,True
ETHUSDT-1h,prevBear,PB,1.5,NOSL,1397,7.08,14.08,4.6,22.6,0.873,True
ETHUSDT-1h,smaBelow,PB,1.5,NOSL,1218,-1.61,5.39,-7.9,17.6,0.884,False
ETHUSDT-1h,C3_w8q,PB,1.5,NOSL,1129,-1.97,5.03,-5.6,14.2,0.913,False
ETHUSDT-1h,C6_w9dip,PB,1.5,NOSL,671,-4.48,2.52,-17.0,21.5,0.87,False
ETHUSDT-1h,CQ7_w78q,PB,1.5,NOSL,522,7.95,14.95,4.6,24.2,0.929,True
